"Column A Destination ZIP Codes","Column B Label Container To"
"	39601, 39603","	BROOKHAVEN MS 39601"
"	39648-39649","	MCCOMB MS 39648"
"	39701-39702, 39705","	COLUMBUS MS 39705"
"	39759-39760","	STARKVILLE MS 39759"
"	39817-39819","	BAINBRIDGE GA 39817"
"	39827-39828","	CAIRO GA 39827"
"	40003, 40065-40066","	SHELBYVILLE KY 40065"
"	40011, 40075","	CAMPBELLSBURG KY 40011"
"	40031-40032","	LA GRANGE KY 40031"
"	40033, 40037, 40060","	LEBANON KY 40033"
"	40036, 40057","	PLEASUREVILLE KY 40057"
"	40069, 40078","	SPRINGFIELD KY 40069"
"	40108, 40117, 40161","	BRANDENBURG KY 40108"
"	40111, 40143, 40171","	HARDINSBURG KY 40143"
"	40121, 40155","	FORT KNOX KY 40121"
"	40142, 40146","	IRVINGTON KY 40146"
"	40144, 40178","	HARNED KY 40144"
"	40159-40160","	RADCLIFF KY 40160"
"	40206, 40280","	LOUISVILLE KY 40206"
"	40207, 40257","	LOUISVILLE KY 40207"
"	40208, 40210","	LOUISVILLE KY 40208"
"	40209, 40214","	LOUISVILLE KY 40214"
"	40211-40212, 40251","	LOUISVILLE KY 40211"
"	40216, 40256","	LOUISVILLE KY 40216"
"	40219, 40259","	LOUISVILLE KY 40219"
"	40220, 40250","	LOUISVILLE KY 40220"
"	40222, 40252","	LOUISVILLE KY 40222"
"	40223, 40245","	LOUISVILLE KY 40223"
"	40225, 40231-40233, 40281-40283, 40285, 40287, 40289-40290, 40292-40298","	LOUISVILLE KY 40231"
"	40241-40242","	LOUISVILLE KY 40241"
"	40243, 40253","	LOUISVILLE KY 40243"
"	40258, 40266, 40268, 40272","	LOUISVILLE KY 40258"
"	40269, 40299","	LOUISVILLE KY 40299"
"	40311, 40350","	CARLISLE KY 40311"
"	40312, 40380","	STANTON KY 40380"
"	40313, 40351","	MOREHEAD KY 40351"
"	40322, 40346, 40387","	FRENCHBURG KY 40322"
"	40328, 40437","	HUSTONVILLE KY 40437"
"	40336, 40472","	IRVINE KY 40336"
"	40340, 40356","	NICHOLASVILLE KY 40356"
"	40342, 40372","	LAWRENCEBURG KY 40342"
"	40347, 40383-40384","	VERSAILLES KY 40383"
"	40360, 40371, 40374","	OWINGSVILLE KY 40360"
"	40361-40362","	PARIS KY 40361"
"	40391-40392","	WINCHESTER KY 40391"
"	40403-40404","	BEREA KY 40403"
"	40422-40423, 40464","	DANVILLE KY 40422"
"	40445, 40460","	LIVINGSTON KY 40445"
"	40456, 40473","	MOUNT VERNON KY 40456"
"	40475-40476","	RICHMOND KY 40475"
"	40502, 40523-40524","	LEXINGTON KY 40502"
"	40503, 40591","	LEXINGTON KY 40503"
"	40504, 40510, 40533, 40544","	LEXINGTON KY 40504"
"	40505, 40509, 40516, 40555","	LEXINGTON KY 40505"
"	40506, 40512, 40526, 40536, 40546, 40550, 40574-40583, 40598","	LEXINGTON KY 40506"
"	40513-40514","	LEXINGTON KY 40513"
"	40601-40603, 40618-40622","	FRANKFORT KY 40601"
"	40701-40702, 40737","	CORBIN KY 40701"
"	40741-40745","	LONDON KY 40741"
"	40763, 40769","	WILLIAMSBURG KY 40769"
"	40815, 40819, 40830-40831, 40840, 40874, 40964","	HARLAN KY 40831"
"	40823, 40865, 40870","	CUMBERLAND KY 40823"
"	40903, 40906, 40921","	BARBOURVILLE KY 40906"
"	40913, 40958, 40977, 40988","	PINEVILLE KY 40977"
"	40935, 40982","	FLAT LICK KY 40935"
"	40972, 40981","	ONEIDA KY 40972"
"	41011-41012, 41014, 41016","	COVINGTON KY 41011"
"	41022, 41042","	FLORENCE KY 41042"
"	41071-41074","	NEWPORT KY 41071"
"	41101-41102, 41105, 41114, 41169","	ASHLAND KY 41101"
"	41124, 41171","	SANDY HOOK  KY 41171"
"	41129, 41168","	CATLETTSBURG KY 41129"
"	41132, 41146","	HITCHINS KY 41146"
"	41135, 41179","	VANCEBURG KY 41179"
"	41174-41175","	SOUTH SHORE KY 41175"
"	41201, 41230","	LOUISA KY 41230"
"	41232, 41240","	PAINTSVILLE KY 41240"
"	41310, 41339, 41366","	JACKSON KY 41339"
"	41314, 41351","	BOONEVILLE KY 41314"
"	41501-41502, 41557, 41562, 41571","	PIKEVILLE KY 41501"
"	41513, 41522","	ELKHORN CITY KY 41522"
"	41514, 41567","	BELFRY KY 41514"
"	41537, 41563","	JENKINS KY 41537"
"	41539, 41553","	PHELPS KY 41553"
"	41548, 41566","	MOUTHCARD KY 41548"
"	41601, 41603, 41642","	ALLEN KY 41601"
"	41612, 41650","	MELVIN KY 41650"
"	41622, 41630, 41632, 41640","	GARRETT KY 41630"
"	41649, 41655","	MARTIN KY 41649"
"	41701-41702, 41773","	HAZARD KY 41701"
"	41749, 41775","	HYDEN KY 41749"
"	41835, 41840, 41858","	WHITESBURG KY 41858"
"	42001, 42003","	PADUCAH KY 42003"
"	42020, 42036, 42054, 42071","	MURRAY KY 42071"
"	42025, 42048, 42082","	BENTON KY 42025"
"	42027, 42069","	BOAZ KY 42027"
"	42035, 42086-42087","	WEST PADUCAH KY 42086"
"	42044-42045","	GILBERTSVILLE  KY 42044"
"	42051, 42066, 42079","	MAYFIELD KY 42066"
"	42058, 42081","	SMITHLAND KY 42081"
"	42101-42102, 42122","	BOWLING GREEN KY 42101"
"	42103-42104, 42274","	BOWLING GREEN KY 42103"
"	42120, 42133, 42153, 42164","	SCOTTSVILLE KY 42164"
"	42123, 42131, 42141-42142, 42156","	GLASGOW KY 42141"
"	42127, 42160","	CAVE CITY KY 42127"
"	42129, 42154, 42214","	EDMONTON KY 42129"
"	42130, 42166","	SUMMER SHADE KY 42166"
"	42134-42135","	FRANKLIN KY 42134"
"	42159, 42171","	SMITHS GROVE KY 42171"
"	42202, 42276","	RUSSELLVILLE KY 42276"
"	42204, 42220, 42280","	ELKTON KY 42220"
"	42207, 42210, 42259, 42275, 42285","	BROWNSVILLE KY 42210"
"	42211, 42215","	CADIZ KY 42211"
"	42219, 42252, 42261","	MORGANTOWN KY 42261"
"	42232, 42236, 42240-42241, 42254, 42266","	HOPKINSVILLE KY 42240"
"	42234, 42286","	GUTHRIE KY 42234"
"	42301-42302","	OWENSBORO KY 42301"
"	42303-42304","	OWENSBORO KY 42303"
"	42320, 42370","	BEAVER DAM KY 42320"
"	42321, 42337","	DRAKESBORO KY 42337"
"	42323, 42345","	GREENVILLE KY 42345"
"	42325, 42330, 42367","	CENTRAL CITY KY 42330"
"	42327, 42371-42372","	CALHOUN KY 42327"
"	42338, 42347","	HARTFORD KY 42347"
"	42343, 42368","	FORDSVILLE KY 42343"
"	42351, 42355","	LEWISPORT KY 42351"
"	42410, 42431, 42436","	MADISONVILLE KY 42431"
"	42411, 42445","	PRINCETON KY 42445"
"	42419-42420, 42451","	HENDERSON KY 42420"
"	42455-42456","	SEBREE KY 42455"
"	42501-42503","	SOMERSET KY 42501"
"	42539, 42565","	LIBERTY KY 42539"
"	42603, 42633","	MONTICELLO KY 42633"
"	42635, 42649","	PINE KNOT KY 42635"
"	42701-42702, 42724","	ELIZABETHTOWN KY 42701"
"	42713, 42765","	MUNFORDVILLE KY 42765"
"	42716, 42748, 42757, 42764","	HODGENVILLE KY 42748"
"	42718-42719, 42733","	CAMPBELLSVILLE KY 42718"
"	42728, 42741, 42753","	COLUMBIA KY 42728"
"	42740, 42788","	GLENDALE KY 42740"
"	42754-42755","	LEITCHFIELD KY 42754"
"	43009, 43078","	URBANA OH 43078"
"	43040-43041","	MARYSVILLE OH 43040"
"	43058, 43093","	NEWARK OH 43058"
"	43082, 43086, 43240","	WESTERVILLE OH 43082"
"	43203, 43205","	COLUMBUS OH 43205"
"	43206, 43217","	COLUMBUS OH 43206"
"	43222-43223","	COLUMBUS OH 43223"
"	43234-43235","	COLUMBUS OH 43235"
"	43331, 43348","	RUSSELLS POINT OH 43348"
"	43446, 43452","	PORT CLINTON OH 43452"
"	43519, 43557","	STRYKER OH 43557"
"	43523, 43534","	MC CLURE OH 43534"
"	43545, 43550","	NAPOLEON OH 43545"
"	43551-43552","	PERRYSBURG OH 43551"
"	43610, 43620","	TOLEDO OH 43610"
"	43615, 43617, 43635","	TOLEDO OH 43615"
"	43616, 43619","	OREGON OH 43616"
"	43735, 43738","	EAST FULTONHAM OH 43735"
"	43736, 43773, 43778","	QUAKER CITY OH 43773"
"	43747, 43757","	JERUSALEM OH 43747"
"	43754, 43786","	LEWISVILLE OH 43754"
"	43804, 43840","	BALTIC OH 43804"
"	43805, 43844","	WARSAW OH 43844"
"	43812, 43836","	COSHOCTON OH 43812"
"	43902, 43933","	JACOBSBURG OH 43933"
"	44035-44036","	ELYRIA OH 44035"
"	44052-44053","	LORAIN OH 44052"
"	44054-44055","	SHEFFIELD LAKE OH 44054"
"	44056, 44067","	NORTHFIELD OH 44067"
"	44060-44061","	MENTOR OH 44060"
"	44072-44073","	NOVELTY OH 44072"
"	44094, 44096","	WILLOUGHBY OH 44094"
"	44095, 44097","	WILLOWICK OH 44095"
"	44101, 44190-44195, 44197-44198","	CLEVELAND OH 44101"
"	44103-44104","	CLEVELAND OH 44103"
"	44105, 44127","	NEWBURG HEIGHTS OH 44105"
"	44113-44115","	CLEVELAND OH 44113"
"	44123, 44132","	CLEVELAND OH 44132"
"	44136, 44149","	STRONGSVILLE OH 44136"
"	44141, 44147","	BRECKSVILLE OH 44141"
"	44240, 44243","	KENT OH 44240"
"	44301, 44319","	AKRON OH 44319"
"	44302, 44308","	AKRON OH 44302"
"	44303-44304","	AKRON  OH 44303"
"	44307, 44311","	AKRON OH 44307"
"	44309, 44315-44317, 44325-44326, 44328, 44398","	AKRON OH 44309"
"	44313, 44333-44334, 44372","	FAIRLAWN OH 44333"
"	44481-44483, 44486","	WARREN OH 44481"
"	44502-44503, 44505, 44509","	YOUNGSTOWN OH 44502"
"	44504, 44506-44507, 44510-44511","	YOUNGSTOWN OH 44504"
"	44512-44513","	YOUNGSTOWN OH 44512"
"	44621, 44683","	UHRICHSVILLE OH 44683"
"	44646-44648","	MASSILLON OH 44646"
"	44679, 44699","	STILLWATER OH 44679"
"	44701, 44704, 44730","	CANTON OH 44701"
"	44702-44703, 44707","	CANTON OH 44702"
"	44706, 44710","	CANTON OH 44706"
"	44718, 44735","	CANTON OH 44718"
"	44845, 44883","	TIFFIN OH 44883"
"	44870-44871","	SANDUSKY OH 44870"
"	44901-44903","	MANSFIELD OH 44901"
"	44905-44907","	MANSFIELD OH 44905"
"	45003, 47003","	COLLEGE CORNER OH 45003"
"	45012-45013","	HAMILTON OH 45012"
"	45014-45015, 45018","	FAIRFIELD OH 45014"
"	45030, 47060","	HARRISON OH 45030"
"	45042, 45044","	MIDDLETOWN OH 45042"
"	45069, 45071","	WEST CHESTER OH 45069"
"	45111, 45140","	LOVELAND OH 45140"
"	45150, 45174","	MILFORD OH 45150"
"	45201-45202","	CINCINNATI OH 45202"
"	45203-45204, 45214","	CINCINNATI OH 45203"
"	45207, 45212, 45237","	CINCINNATI OH 45212"
"	45209, 45227","	CINCINNATI OH 45227"
"	45211, 45248","	CINCINNATI OH 45211"
"	45213, 45236","	CINCINNATI OH 45236"
"	45216-45217, 45232","	CINCINNATI OH 45217"
"	45218, 45240, 45246","	CINCINNATI OH 45240"
"	45219-45220","	CINCINNATI OH 45219"
"	45223, 45225","	CINCINNATI OH 45223"
"	45233, 45238","	CINCINNATI OH 45238"
"	45239, 45252","	CINCINNATI OH 45239"
"	45241, 45262","	CINCINNATI OH 45241"
"	45244-45245","	CINCINNATI OH 45245"
"	45247, 45251","	CINCINNATI OH 45247"
"	45254-45255","	CINCINNATI OH 45255"
"	45325, 45327","	GERMANTOWN OH 45325"
"	45342-45343","	MIAMISBURG OH 45342"
"	45348, 45362","	ROSSBURG OH 45362"
"	45403-45404","	DAYTON OH 45404"
"	45409, 45419","	DAYTON OH 45409"
"	45416, 45426","	DAYTON OH 45426"
"	45417, 45428","	DAYTON OH 45417"
"	45439, 45449","	DAYTON OH 45439"
"	45440-45441","	DAYTON OH 45440"
"	45501, 45505-45506","	SPRINGFIELD OH 45501"
"	45502-45504","	SPRINGFIELD OH 45502"
"	45613, 45683","	BEAVER OH 45613"
"	45622, 45654","	NEW PLYMOUTH OH 45654"
"	45631, 45658","	GALLIPOLIS OH 45631"
"	45662-45663","	PORTSMOUTH OH 45662"
"	45712, 45729, 45784","	VINCENT OH 45784"
"	45727, 45746","	DEXTER CITY OH 45727"
"	45734, 45767, 45789","	NEW MATAMORAS OH 45767"
"	45801-45802, 45804","	LIMA OH 45801"
"	45807, 45809","	LIMA OH 45807"
"	45808, 45817","	BLUFFTON OH 45817"
"	45815, 45856","	LEIPSIC OH 45856"
"	45819, 45895","	WAPAKONETA OH 45895"
"	45822, 45826","	CELINA OH 45822"
"	45831, 45837","	CONTINENTAL OH 45831"
"	45839-45840","	FINDLAY OH 45840"
"	46011-46018","	ANDERSON IN 46011"
"	46045, 46072","	TIPTON IN 46072"
"	46060-46062","	NOBLESVILLE IN 46060"
"	46131, 46162","	FRANKLIN IN 46131"
"	46155, 46173","	RUSHVILLE IN 46173"
"	46307-46308","	CROWN POINT IN 46307"
"	46320, 46325, 46327","	HAMMOND IN 46320"
"	46350, 46352","	LA PORTE IN 46350"
"	46360-46361","	MICHIGAN CITY IN 46360"
"	46380, 46392","	WHEATFIELD IN 46392"
"	46401-46402, 46407","	GARY IN 46401"
"	46408-46409","	GARY IN 46408"
"	46410-46411","	MERRILLVILLE IN 46410"
"	46515-46517","	ELKHART IN 46516"
"	46526-46528","	GOSHEN IN 46526"
"	46544, 46546","	MISHAWAKA IN 46544"
"	46580-46582","	WARSAW IN 46580"
"	46601, 46617, 46624, 46634","	SOUTH BEND IN 46601"
"	46613-46614, 46680","	SOUTH BEND IN 46614"
"	46615, 46635, 46637, 46660","	SOUTH BEND IN 46615"
"	46616, 46619, 46628","	SOUTH BEND IN 46619"
"	46806, 46816, 46896","	FORT WAYNE IN 46806"
"	46815, 46835, 46885","	FORT WAYNE IN 46815"
"	46818, 46898","	FORT WAYNE IN 46818"
"	46825, 46845","	FORT WAYNE IN 46825"
"	46850-46869","	FORT WAYNE IN 46850"
"	46952-46953","	MARION IN 46952"
"	46970-46971","	PERU IN 46970"
"	47102, 47170","	SCOTTSBURG  IN 47170"
"	47104, 47111, 47162","	CHARLESTOWN IN 47111"
"	47108, 47167","	SALEM IN 47167"
"	47110, 47142","	MAUCKPORT IN 47142"
"	47115, 47161","	NEW SALISBURY IN 47161"
"	47117, 47135","	ELIZABETH IN 47117"
"	47118, 47123, 47140, 47174-47175","	ENGLISH IN 47118"
"	47120, 47125, 47164","	PALMYRA IN 47164"
"	47126, 47177","	HENRYVILLE IN 47126"
"	47132-47134, 47144, 47199","	JEFFERSONVILLE IN 47132"
"	47138, 47141, 47147","	LEXINGTON IN 47138"
"	47150-47151","	NEW ALBANY IN 47150"
"	47201-47203","	COLUMBUS IN 47201"
"	47232, 47236","	ELIZABETHTOWN IN 47232"
"	47302-47303","	MUNCIE IN 47302"
"	47304-47305","	MUNCIE IN 47304"
"	47306-47308","	MUNCIE IN 47307"
"	47371, 47381","	PORTLAND IN 47371"
"	47374-47375","	RICHMOND IN 47374"
"	47421, 47451, 47467, 47470","	BEDFORD IN 47421"
"	47513, 47580","	BIRDSEYE IN 47513"
"	47531, 47536, 47550","	LAMAR IN 47550"
"	47546-47547, 47549","	JASPER IN 47546"
"	47601, 47637","	BOONVILLE IN 47601"
"	47613, 47639, 47647","	HAUBSTADT IN 47639"
"	47615, 47635","	ROCKPORT IN 47635"
"	47619, 47660","	OAKLAND CITY IN 47660"
"	47629-47630","	NEWBURGH IN 47630"
"	47649, 47670","	PRINCETON IN 47670"
"	47701-47706, 47721-47722, 47730-47737, 47740, 47747, 47750","	EVANSVILLE IN 47701"
"	47710, 47724","	EVANSVILLE IN 47710"
"	47711, 47725","	EVANSVILLE IN 47711"
"	47712, 47719-47720","	EVANSVILLE IN 47712"
"	47714, 47728","	EVANSVILLE IN 47714"
"	47715-47716","	EVANSVILLE IN 47715"
"	47801, 47808-47809","	TERRE HAUTE IN 47801"
"	47803-47805","	ROSE IN 47803"
"	47860, 47872","	ROCKVILLE IN 47872"
"	47906-47907, 47996","	WEST LAFAYETTE IN 47906"
"	48001, 48028","	ALGONAC MI 48001"
"	48002, 48005","	ARMADA MI 48005"
"	48027, 48054, 48079","	SAINT CLAIR MI 48079"
"	48037, 48086","	SOUTHFIELD MI 48037"
"	48045-48046","	MOUNT CLEMENS MI 48046"
"	48047, 48051","	NEW BALTIMORE MI 48047"
"	48048, 48050","	NEW HAVEN MI 48048"
"	48049, 48059-48060, 48074","	PORT HURON MI 48060"
"	48062-48064","	RICHMOND MI 48062"
"	48065, 48096","	ROMEO MI 48065"
"	48069-48070","	PLEASANT RIDGE MI 48069"
"	48094-48095","	WASHINGTON MI 48094"
"	48105, 48113","	ANN ARBOR MI 48105"
"	48107-48108","	ANN ARBOR MI 48107"
"	48111-48112","	BELLEVILLE MI 48111"
"	48114, 48116","	BRIGHTON MI 48116"
"	48120-48122, 48126","	DEARBORN MI 48120"
"	48152-48153","	LIVONIA MI 48152"
"	48161-48162","	MONROE MI 48161"
"	48185-48186","	WESTLAND MI 48185"
"	48187-48188","	CANTON MI 48188"
"	48191, 48197-48198","	YPSILANTI MI 48197"
"	48201-48202","	DETROIT MI 48202"
"	48208, 48216","	DETROIT MI 48216"
"	48217-48218, 48229","	RIVER ROUGE MI 48218"
"	48302-48303","	BLOOMFIELD HILLS MI 48302"
"	48306-48307","	ROCHESTER MI 48306"
"	48310, 48312","	STERLING HEIGHTS MI 48310"
"	48313-48314","	STERLING HEIGHTS MI 48313"
"	48320, 48341","	PONTIAC MI 48341"
"	48331, 48333-48334","	FARMINGTON HILLS MI 48331"
"	48332, 48335-48336","	FARMINGTON HILLS MI 48335"
"	48346-48348","	CLARKSTON MI 48346"
"	48356-48357","	HIGHLAND MI 48356"
"	48359-48362","	LAKE ORION MI 48360"
"	48370-48371","	OXFORD MI 48370"
"	48380-48381","	MILFORD MI 48380"
"	48383, 48386","	WHITE LAKE MI 48383"
"	48436, 48451","	LINDEN MI 48451"
"	48439, 48519, 48529","	BURTON MI 48519"
"	48449, 48473","	SWARTZ CREEK MI 48473"
"	48456, 48465","	MINDEN CITY MI 48456"
"	48501-48502","	FLINT MI 48501"
"	48506, 48509","	FLINT MI 48506"
"	48601, 48607","	SAGINAW MI 48601"
"	48603, 48609","	SAGINAW MI 48603"
"	48604, 48638","	SAGINAW MI 48604"
"	48613, 48652","	RHODES MI 48652"
"	48640-48641","	MIDLAND MI 48641"
"	48642, 48667, 48670, 48674, 48686","	MIDLAND MI 48642"
"	48707-48708, 48732","	BAY CITY MI 48708"
"	48734, 48787","	FRANKENMUTH MI 48734"
"	48763-48764","	TAWAS CITY MI 48763"
"	48805, 48864","	OKEMOS MI 48864"
"	48817, 48841, 48867","	OWOSSO MI 48867"
"	48823, 48826","	EAST LANSING MI 48823"
"	48824-48825","	EAST LANSING MI 48824"
"	48834, 48870","	FENWICK MI 48834"
"	48843-48844","	HOWELL MI 48843"
"	48909, 48913, 48919, 48924, 48930, 48937, 48956, 48980","	LANSING MI 48924"
"	48915, 48933","	LANSING MI 48915"
"	49003, 49048","	KALAMAZOO MI 49003"
"	49009, 49019","	KALAMAZOO MI 49009"
"	49014, 49016-49018","	BATTLE CREEK MI 49014"
"	49015, 49037","	BATTLE CREEK MI 49015"
"	49103-49104","	BERRIEN SPRINGS MI 49103"
"	49301, 49355-49357","	ADA MI 49301"
"	49341, 49351","	ROCKFORD MI 49341"
"	49412-49413","	FREMONT MI 49412"
"	49422-49423","	HOLLAND MI 49423"
"	49428-49429","	JENISON MI 49428"
"	49440-49441","	MUSKEGON MI 49440"
"	49442-49443","	MUSKEGON MI 49442"
"	49501, 49555","	GRAND RAPIDS MI 49501"
"	49504, 49514","	GRAND RAPIDS MI 49504"
"	49506, 49516","	GRAND RAPIDS MI 49506"
"	49518, 49548","	GRAND RAPIDS MI 49548"
"	49534, 49544","	GRAND RAPIDS MI 49534"
"	49734-49735","	GAYLORD MI 49734"
"	49738-49739","	GRAYLING MI 49738"
"	49784-49785, 49788","	KINCHELOE MI 49788"
"	49801-49802","	IRON MOUNTAIN MI 49801"
"	49921, 49931","	HOUGHTON MI 49931"
"	50266, 50325","	DES MOINES IA 50325"
"	50317, 50327","	DES MOINES IA 50317"
"	50613-50614","	CEDAR FALLS IA 50613"
"	50647, 50660","	CEDAR FALLS IA 50647"
"	50701-50702","	WATERLOO IA 50701"
"	50703-50704, 50707","	WATERLOO IA 50703"
"	51101-51105, 51108-51109","	SIOUX CITY IA 51101"
"	51106, 51111","	SIOUX CITY IA 51106"
"	51502-51503","	COUNCIL BLUFFS IA 51503"
"	51510, 68110-68111","	OMAHA NE 68111"
"	51520, 51528","	DOW CITY IA 51528"
"	51526, 51542","	CRESCENT IA 51526"
"	51537, 51593","	HARLAN IA 51537"
"	51541, 51549","	MACEDONIA IA 51549"
"	51545, 51557","	MONDAMIN IA 51557"
"	51546, 51550","	LOGAN IA 51546"
"	51601, 51603","	SHENANDOAH IA 51601"
"	51631-51632","	BRADDYVILLE IA 51631"
"	52233, 52403, 52410","	CEDAR RAPIDS IA 52403"
"	52240, 52242-52244","	IOWA CITY IA 52240"
"	52328, 52402, 52411","	CEDAR RAPIDS IA 52402"
"	52404, 52408-52409","	CEDAR RAPIDS IA 52404"
"	52406-52407, 52498-52499","	CEDAR RAPIDS IA 52406"
"	52732-52733, 52736","	CLINTON IA 52732"
"	52801-52804, 52808","	DAVENPORT IA 52802"
"	52806-52807, 52809","	DAVENPORT IA 52806"
"	53002, 53090, 53095","	WEST BEND WI 53095"
"	53038, 53094, 53098","	WATERTOWN WI 53094"
"	53092, 53097","	MEQUON WI 53092"
"	53402, 53404","	RACINE WI 53404"
"	53713, 53715, 53725","	MADISON WI 53715"
"	54003, 54011","	ELLSWORTH WI 54011"
"	54016, 54082","	HUDSON WI 54016"
"	54119, 54156","	PEMBINE WI 54156"
"	54127, 54137, 54171","	KRAKOW WI 54137"
"	54130-54131","	KAUKAUNA WI 54130"
"	54220-54221","	MANITOWOC WI 54220"
"	54409, 54418, 54424, 54430, 54462, 54485","	ANTIGO WI 54409"
"	54414, 54427, 54429, 54499","	WITTENBERG WI 54499"
"	54441, 54449","	MARSHFIELD WI 54449"
"	54494-54495","	WISCONSIN RAPIDS WI 54494"
"	54525, 54550, 54565","	MONTREAL WI 54550"
"	54618, 54637","	CAMP DOUGLAS WI 54618"
"	54620, 54656","	SPARTA WI 54656"
"	54631, 54655","	GAYS MILLS WI 54631"
"	54721, 54736-54737","	DURAND  WI 54736"
"	54729, 54774","	CHIPPEWA FALLS WI 54729"
"	54731, 54766","	SHELDON WI 54766"
"	54749, 54751","	MENOMONIE WI 54751"
"	54750, 54769","	MAIDEN ROCK MN 54750"
"	54755, 54764","	MONDOVI WI 54755"
"	54801, 54870, 54875, 54888","	SPOONER WI 54801"
"	54816, 54856","	MASON WI 54856"
"	54820, 54844, 54847, 54865","	IRON RIVER WI 54847"
"	54836, 54880","	SUPERIOR WI 54880"
"	54838, 54890","	GORDON WI 54838"
"	54841, 54868","	RICE LAKE WI 54868"
"	54845, 54871","	SHELL LAKE WI 54871"
"	54846, 54855","	HIGHBRIDGE  WI 54846"
"	54849, 54854, 54864","	LAKE NEBAGAMON WI 54849"
"	54862, 54896","	WINTER WI 54896"
"	54956-54957","	NEENAH WI 54956"
"	55018, 55053","	NERSTRAND MN 55053"
"	55030, 55036","	GRASSTON MN 55030"
"	55042, 55082-55083","	STILLWATER MN 55082"
"	55047, 55073","	SCANDIA  MN 55073"
"	55052, 55087","	MORRISTOWN MN 55052"
"	55067, 55069","	RUSH CITY MN 55069"
"	55075-55077","	SOUTH ST PAUL MN 55075"
"	55078-55079","	STACY MN 55079"
"	55120-55121","	SAINT PAUL MN 55121"
"	55133, 55144-55146, 55155, 55164, 55170","	SAINT PAUL MN 55164"
"	55301, 55374","	ROGERS MN 55374"
"	55306, 55337","	BURNSVILLE MN 55337"
"	55310, 55342","	HECTOR  MN 55342"
"	55316, 55327","	CHAMPLIN MN 55316"
"	55319-55320","	CLEARWATER MN 55320"
"	55329, 55389","	WATKINS MN 55389"
"	55339, 55370","	HAMBURG MN 55339"
"	55344, 55346-55347","	EDEN PRAIRIE MN 55344"
"	55349, 55575","	HOWARD LAKE MN 55349"
"	55357, 55599","	LORETTO MN 55357"
"	55359, 55577, 55592-55593","	MAPLE PLAIN MN 55359"
"	55368, 55397","	NORWOOD MN 55368"
"	55369, 55569","	OSSEO MN 55369"
"	55371, 55377","	PRINCETON MN 55371"
"	55401-55402, 55415","	MINNEAPOLIS MN 55401"
"	55404, 55454","	MINNEAPOLIS MN 55404"
"	55411-55412","	MINNEAPOLIS MN 55411"
"	55417, 55450","	MINNEAPOLIS MN 55417"
"	55440, 55458-55459, 55480, 55488","	MINNEAPOLIS MN 55440"
"	55441-55442","	MINNEAPOLIS MN 55442"
"	55474, 55479, 55483-55487","	MINNEAPOLIS MN 55474"
"	55607, 55614","	SILVER BAY MN 55614"
"	55702, 55779, 55791","	SAGINAW MN 55779"
"	55703, 55710","	ANGORA MN 55703"
"	55705, 55750","	AURORA MN 55705"
"	55717, 55724, 55766","	COTTON MN 55724"
"	55730, 55744-55745","	GRAND RAPIDS MN 55744"
"	55731, 55796","	ELY MN 55731"
"	55734, 55738, 55751, 55763","	EVELETH MN 55734"
"	55748, 55785","	HILL CITY MN 55748"
"	55749, 55797","	WRENSHALL MN 55797"
"	55768, 55777, 55792","	VIRGINIA MN 55792"
"	55771-55772","	ORR MN 55771"
"	55784, 55793","	WARBA MN 55793"
"	55802, 55805, 55812","	DULUTH MN 55802"
"	55806-55808","	DULUTH MN 55806"
"	55810-55811","	DULUTH MN 55810"
"	55902, 55920","	ROCHESTER MN 55902"
"	55903, 55905","	ROCHESTER MN 55903"
"	55929, 55972","	SAINT CHARLES MN 55972"
"	55935, 55965","	PRESTON MN 55965"
"	55944, 55955","	KASSON  MN 55944"
"	55946, 55985","	KENYON MN 55946"
"	55956, 55991","	MAZEPPA MN 55956"
"	55957, 55964","	PLAINVIEW MN 55964"
"	55959, 55987-55988","	WINONA MN 55987"
"	55968, 55981","	WABASHA MN 55981"
"	55983, 55992","	ZYMBROTA MN 55992"
"	56013, 56027","	BLUE EARTH  MN 56013"
"	56030, 56073, 56084","	NEW ULM MN 56073"
"	56031, 56075","	FAIRMONT MN 56031"
"	56047, 56098","	WINNEBAGO MN 56098"
"	56101, 56118","	WINDOM MN 56101"
"	56114, 56141, 56172","	SLAYTON MN 56172"
"	56132, 56175","	TRACY MN 56175"
"	56165, 56168","	RUSHMORE MN 56168"
"	56210, 56240","	GRACEVILLE MN 56240"
"	56220, 56280","	CANBY MN 56220"
"	56224, 56293","	WABASSO MN 56293"
"	56287, 56292","	VESTA MN 56292"
"	56317, 56338, 56344, 56364","	PIERZ MN 56364"
"	56327, 56349","	LOWRY MN 56349"
"	56329, 56357","	FOLEY MN 56329"
"	56331, 56352","	MELROSE MN 56352"
"	56360, 56389","	OSAKIS MN 56360"
"	56367, 56373","	RICE MN 56367"
"	56368, 56371","	RICHMOND MN 56368"
"	56372, 56393, 56395-56396, 56398-56399","	ST CLOUD MN 56372"
"	56374-56375","	SAINT JOSEPH MN 56374"
"	56401, 56425, 56449","	BRAINERD MN 56401"
"	56436, 56484","	WALKER MN 56484"
"	56441, 56444","	DEERWOOD MN 56444"
"	56501-56502, 56577-56578","	DETROIT LAKES MN 56501"
"	56522, 56565, 56583","	CAMPBELL MN 56522"
"	56529, 56547","	DILWORTH MN 56529"
